Date,Open,High,Low,Close,Adj Close,Volume
2019-06-10,5480.000000,5480.000000,5390.000000,5390.000000,5245.857910,10100
2019-06-11,5390.000000,5440.000000,5310.000000,5310.000000,5167.997559,30500
2019-06-12,5340.000000,5350.000000,5250.000000,5280.000000,5138.799316,25600
2019-06-13,5250.000000,5260.000000,5120.000000,5240.000000,5099.869141,43300
2019-06-14,5270.000000,5290.000000,5180.000000,5260.000000,5119.334473,19300
2019-06-17,5200.000000,5240.000000,5130.000000,5160.000000,5022.008301,27400
2019-06-18,5130.000000,5200.000000,5010.000000,5070.000000,4934.415527,49300
2019-06-19,5070.000000,5150.000000,5050.000000,5090.000000,4953.880859,27600
2019-06-20,5140.000000,5180.000000,5060.000000,5150.000000,5012.276367,48300
2019-06-21,5180.000000,5190.000000,5020.000000,5020.000000,4885.752930,60800
2019-06-24,5000.000000,5070.000000,4955.000000,5050.000000,4914.950195,23700
2019-06-25,5010.000000,5130.000000,5010.000000,5070.000000,4934.415527,18900
2019-06-26,5010.000000,5040.000000,5000.000000,5000.000000,4866.287109,11300
2019-06-27,4985.000000,5020.000000,4855.000000,5010.000000,4876.020508,54000
2019-06-28,4990.000000,5080.000000,4980.000000,5000.000000,4866.287109,19800
2019-07-01,5020.000000,5120.000000,5020.000000,5070.000000,4934.415527,25100
2019-07-02,5040.000000,5120.000000,5040.000000,5110.000000,4973.345703,25200
2019-07-03,5140.000000,5170.000000,5100.000000,5120.000000,4983.078125,26000
2019-07-04,5200.000000,5230.000000,5120.000000,5170.000000,5031.741211,18800
2019-07-05,5190.000000,5190.000000,5120.000000,5130.000000,4992.811035,9000
2019-07-08,5210.000000,5220.000000,5100.000000,5150.000000,5012.276367,13300
2019-07-09,5150.000000,5170.000000,4980.000000,5010.000000,4876.020508,32200
2019-07-10,5040.000000,5090.000000,5010.000000,5090.000000,4953.880859,11700
2019-07-11,5190.000000,5220.000000,5090.000000,5130.000000,4992.811035,18700
2019-07-12,5110.000000,5140.000000,5040.000000,5060.000000,4924.682617,6200
2019-07-16,5060.000000,5060.000000,4960.000000,5010.000000,4876.020508,26000
2019-07-17,5000.000000,5000.000000,4955.000000,4955.000000,4822.490723,19500
2019-07-18,4960.000000,4960.000000,4755.000000,4795.000000,4666.769531,49800
2019-07-19,4785.000000,4910.000000,4785.000000,4835.000000,4705.700195,34800
2019-07-22,4860.000000,4860.000000,4785.000000,4795.000000,4666.769531,18600
2019-07-23,4780.000000,4835.000000,4755.000000,4765.000000,4637.571777,46900
2019-07-24,4705.000000,4745.000000,4600.000000,4625.000000,4501.315918,69200
