Date,Open,High,Low,Close,Adj Close,Volume
2001-02-09,833.333313,946.666687,833.333313,916.666687,758.442810,2274000
2001-02-12,916.666687,916.666687,916.666687,916.666687,758.442810,0
2001-02-13,941.666687,980.000000,941.666687,966.666687,799.812317,1080000
2001-02-14,958.333313,1008.333313,955.000000,1000.000000,827.392090,1692000
2001-02-15,995.000000,1133.333374,991.666687,1100.000000,910.131287,1770000
2001-02-16,1096.666626,1166.666626,1083.333374,1166.666626,965.290710,1770000
2001-02-19,1166.666626,1175.000000,1058.333374,1066.666626,882.551636,348000
2001-02-20,1075.000000,1133.333374,1050.000000,1050.000000,868.761719,750000
2001-02-21,1001.666687,1033.333374,933.333313,950.000000,786.022583,612000
2001-02-22,908.333313,975.000000,850.000000,950.000000,786.022583,786000
2001-02-23,950.000000,966.666687,941.666687,943.333313,780.506348,366000
2001-02-26,941.666687,998.333313,941.666687,995.000000,823.255127,318000
2001-02-27,1008.333313,1050.000000,1008.333313,1008.333313,834.287048,648000
2001-02-28,1000.000000,1008.333313,968.333313,978.333313,809.465210,150000
2001-03-01,1025.000000,1100.000000,1016.666687,1033.333374,854.971863,1236000
2001-03-02,1033.333374,1033.333374,975.000000,983.333313,813.602234,324000
2001-03-05,975.000000,975.000000,900.000000,908.333313,751.547852,210000
2001-03-06,933.333313,983.333313,933.333313,980.000000,810.844299,558000
2001-03-07,1000.000000,1066.666626,1000.000000,1050.000000,868.761719,516000
2001-03-08,1066.666626,1091.666626,1066.666626,1083.333374,896.341553,684000
2001-03-09,1100.000000,1108.333374,1050.000000,1083.333374,896.341553,450000
2001-03-12,1066.666626,1075.000000,1033.333374,1050.000000,868.761719,168000
2001-03-13,1025.000000,1033.333374,983.333313,1016.666687,841.182068,276000
2001-03-14,1016.666687,1016.666687,1016.666687,1016.666687,841.182068,0
2001-03-15,983.333313,1016.666687,958.333313,1016.666687,841.182068,180000
2001-03-16,1010.000000,1091.666626,1010.000000,1083.333374,896.341553,150000
2001-03-19,1083.333374,1091.666626,1073.333374,1083.333374,896.341553,426000
2001-03-20,1083.333374,1083.333374,1083.333374,1083.333374,896.341553,0
2001-03-21,1075.000000,1116.666626,1066.666626,1108.333374,917.026245,324000
2001-03-22,1091.666626,1191.666626,1091.666626,1175.000000,972.186035,714000
2001-03-23,1175.000000,1250.000000,1175.000000,1250.000000,1034.239990,528000
2001-03-26,1250.000000,1250.000000,1200.000000,1225.000000,1013.555298,240000
2001-03-27,1233.333374,1266.666626,1225.000000,1225.000000,1014.245239,486000
2001-03-28,1241.666626,1250.000000,1233.333374,1233.333374,1021.144836,246000
2001-03-29,1241.666626,1241.666626,1225.000000,1233.333374,1021.144836,348000
2001-03-30,1225.000000,1241.666626,1225.000000,1241.666626,1028.044434,18000
2001-04-02,1221.666626,1233.333374,1183.333374,1183.333374,979.747253,222000
2001-04-03,1166.666626,1183.333374,1133.333374,1133.333374,938.349487,150000
2001-04-04,1133.333374,1150.000000,1100.000000,1150.000000,952.148621,138000
2001-04-05,1150.000000,1166.666626,1116.666626,1133.333374,938.349487,270000
2001-04-06,1158.333374,1158.333374,1125.000000,1125.000000,931.449829,60000
2001-04-09,1116.666626,1133.333374,1116.666626,1121.666626,928.689941,240000
2001-04-10,1116.666626,1125.000000,1100.000000,1116.666626,924.550293,312000
2001-04-11,1110.000000,1110.000000,1103.333374,1103.333374,913.510681,18000
2001-04-12,1108.333374,1108.333374,1050.000000,1058.333374,876.252686,348000
2001-04-13,1058.333374,1075.000000,1050.000000,1058.333374,876.252686,102000
2001-04-16,1050.000000,1058.333374,1041.666626,1058.333374,876.252686,114000
2001-04-17,1058.333374,1058.333374,1033.333374,1033.333374,855.553955,96000
2001-04-18,1016.666687,1075.000000,1016.666687,1066.666626,883.152466,330000
2001-04-19,1091.666626,1091.666626,1066.666626,1066.666626,883.152466,42000
2001-04-20,1066.666626,1066.666626,1050.000000,1066.666626,883.152466,132000
2001-04-23,1066.666626,1075.000000,1066.666626,1066.666626,883.152466,42000
2001-04-24,1066.666626,1066.666626,1066.666626,1066.666626,883.152466,6000
2001-04-25,1061.666626,1066.666626,1061.666626,1066.666626,883.152466,24000
2001-04-26,1061.666626,1066.666626,1061.666626,1066.666626,883.152466,24000
2001-04-27,1075.000000,1100.000000,1066.666626,1091.666626,903.851318,492000
2001-04-30,1091.666626,1091.666626,1091.666626,1091.666626,903.851318,0
2001-05-01,1108.333374,1108.333374,1080.000000,1091.666626,903.851318,162000
2001-05-02,1083.333374,1091.666626,1083.333374,1083.333374,896.951538,42000
2001-05-03,1083.333374,1083.333374,1083.333374,1083.333374,896.951538,0
2001-05-04,1083.333374,1083.333374,1083.333374,1083.333374,896.951538,0
2001-05-07,1091.666626,1091.666626,1083.333374,1083.333374,896.951538,36000
2001-05-08,1100.000000,1283.333374,1100.000000,1258.333374,1041.843750,846000
2001-05-09,1266.666626,1266.666626,1225.000000,1241.666626,1028.044434,360000
2001-05-10,1241.666626,1250.000000,1216.666626,1225.000000,1014.245239,150000
2001-05-11,1216.666626,1216.666626,1191.666626,1200.000000,993.546204,54000
2001-05-14,1216.666626,1308.333374,1210.000000,1291.666626,1069.442017,372000
2001-05-15,1291.666626,1341.666626,1283.333374,1325.000000,1097.040894,552000
2001-05-16,1316.666626,1316.666626,1266.666626,1291.666626,1069.442017,252000
2001-05-17,1291.666626,1308.333374,1283.333374,1300.000000,1076.341797,228000
2001-05-18,1300.000000,1300.000000,1300.000000,1300.000000,1076.341797,54000
2001-05-21,1308.333374,1308.333374,1291.666626,1291.666626,1069.442017,48000
2001-05-22,1291.666626,1300.000000,1283.333374,1291.666626,1069.442017,102000
2001-05-23,1283.333374,1283.333374,1266.666626,1275.000000,1055.643066,126000
2001-05-24,1250.000000,1258.333374,983.333313,1041.666626,862.453491,1380000
2001-05-25,1060.000000,1060.000000,1041.666626,1048.333374,867.973267,528000
2001-05-28,1050.000000,1108.333374,1050.000000,1100.000000,910.750793,114000
2001-05-29,1093.333374,1108.333374,1066.666626,1083.333374,896.951538,408000
2001-05-30,1083.333374,1100.000000,1075.000000,1100.000000,910.750793,180000
2001-05-31,1083.333374,1100.000000,1066.666626,1083.333374,896.951538,324000
2001-06-01,1075.000000,1075.000000,1008.333313,1008.333313,834.855042,132000
2001-06-04,1000.000000,1000.000000,983.333313,1000.000000,827.955261,192000
2001-06-05,991.666687,1008.333313,991.666687,1008.333313,834.855042,78000
2001-06-06,1025.000000,1041.666626,1025.000000,1033.333374,855.553955,30000
2001-06-07,1026.666626,1026.666626,1000.000000,1000.000000,827.955261,288000
2001-06-08,1008.333313,1008.333313,991.666687,1000.000000,827.955261,90000
2001-06-11,983.333313,1000.000000,975.000000,1000.000000,827.955261,306000
2001-06-12,991.666687,1000.000000,973.333313,973.333313,805.876465,270000
2001-06-13,960.000000,965.000000,958.333313,958.333313,793.457214,42000
2001-06-14,958.333313,995.000000,933.333313,991.666687,821.055786,198000
2001-06-15,973.333313,1025.000000,960.000000,1025.000000,848.654358,198000
2001-06-18,1033.333374,1083.333374,1033.333374,1083.333374,896.951538,66000
2001-06-19,1083.333374,1091.666626,1083.333374,1091.666626,903.851318,90000
2001-06-20,1091.666626,1100.000000,1058.333374,1066.666626,883.152466,156000
2001-06-21,1066.666626,1066.666626,1033.333374,1033.333374,855.553955,24000
2001-06-22,1033.333374,1033.333374,1025.000000,1025.000000,848.654358,12000
2001-06-25,1033.333374,1083.333374,1033.333374,1066.666626,883.152466,60000
2001-06-26,1066.666626,1108.333374,1066.666626,1100.000000,910.750793,54000
2001-06-27,1091.666626,1100.000000,1058.333374,1066.666626,883.152466,36000
2001-06-28,1066.666626,1091.666626,1066.666626,1083.333374,896.951538,108000
2001-06-29,1100.000000,1108.333374,1100.000000,1100.000000,910.750793,84000
2001-07-02,1108.333374,1116.666626,1100.000000,1116.666626,924.550293,84000
2001-07-03,1116.666626,1125.000000,1116.666626,1116.666626,924.550293,18000
2001-07-04,1125.000000,1125.000000,1050.000000,1050.000000,869.353271,54000
2001-07-05,1066.666626,1083.333374,1066.666626,1083.333374,896.951538,96000
2001-07-06,1058.333374,1058.333374,1050.000000,1050.000000,869.353271,24000
2001-07-09,1033.333374,1033.333374,991.666687,991.666687,821.055786,12000
2001-07-10,1016.666687,1041.666626,1016.666687,1025.000000,848.654358,42000
2001-07-11,1033.333374,1033.333374,1033.333374,1033.333374,855.553955,6000
2001-07-12,1050.000000,1066.666626,1050.000000,1066.666626,883.152466,48000
2001-07-13,1066.666626,1066.666626,1066.666626,1066.666626,883.152466,60000
2001-07-16,1083.333374,1100.000000,1083.333374,1083.333374,896.951538,48000
2001-07-17,1100.000000,1100.000000,1083.333374,1083.333374,896.951538,12000
2001-07-18,1066.666626,1066.666626,1050.000000,1050.000000,869.353271,36000
2001-07-19,1033.333374,1046.666626,1025.000000,1041.666626,862.453491,60000
2001-07-20,1041.666626,1041.666626,1041.666626,1041.666626,862.453491,0
2001-07-23,1033.333374,1033.333374,1033.333374,1033.333374,855.553955,42000
2001-07-24,1025.000000,1025.000000,983.333313,1016.666687,841.754639,108000
2001-07-25,1016.666687,1033.333374,1016.666687,1033.333374,855.553955,60000
2001-07-26,1041.666626,1041.666626,1041.666626,1041.666626,862.453491,6000
2001-07-27,1025.000000,1033.333374,1025.000000,1025.000000,848.654358,36000
2001-07-30,1016.666687,1016.666687,1016.666687,1016.666687,841.754639,6000
2001-07-31,1025.000000,1025.000000,1016.666687,1025.000000,848.654358,18000
2001-08-01,1033.333374,1041.666626,1025.000000,1025.000000,848.654358,43800
2001-08-02,1025.000000,1046.666626,1025.000000,1046.666626,866.593262,51600
2001-08-03,1041.666626,1041.666626,1025.000000,1025.000000,848.654358,66600
2001-08-06,1023.333313,1023.333313,1021.666687,1021.666687,845.894409,49800
2001-08-07,1016.666687,1016.666687,1008.333313,1016.666687,841.754639,10800
2001-08-08,1010.000000,1010.000000,996.666687,998.333313,826.575439,56400
2001-08-09,998.333313,998.333313,975.000000,975.000000,807.256470,119400
2001-08-10,975.000000,983.333313,975.000000,983.333313,814.156128,6000
2001-08-13,975.000000,975.000000,975.000000,975.000000,807.256470,4200
2001-08-14,973.333313,975.000000,950.000000,958.333313,793.457214,73200
2001-08-15,958.333313,966.666687,958.333313,958.333313,793.457214,0
2001-08-16,958.333313,958.333313,958.333313,958.333313,793.457214,3000
2001-08-17,958.333313,968.333313,958.333313,958.333313,793.457214,28200
2001-08-20,958.333313,970.000000,958.333313,970.000000,803.116699,13200
2001-08-21,983.333313,983.333313,983.333313,983.333313,814.156128,600
2001-08-22,983.333313,986.666687,983.333313,983.333313,814.156128,7200
2001-08-23,983.333313,991.666687,983.333313,991.666687,821.055786,13200
2001-08-24,995.000000,995.000000,991.666687,995.000000,823.815491,19800
2001-08-27,1000.000000,1033.333374,1000.000000,1033.333374,855.553955,47400
2001-08-28,1041.666626,1046.666626,1033.333374,1040.000000,861.073547,120600
2001-08-29,1040.000000,1040.000000,1016.666687,1016.666687,841.754639,13800
2001-08-30,1016.666687,1016.666687,1000.000000,1000.000000,827.955261,21600
2001-08-31,1000.000000,1000.000000,983.333313,983.333313,814.156128,34800
2001-09-03,966.666687,966.666687,941.666687,941.666687,779.658020,6000
2001-09-04,941.666687,941.666687,916.666687,920.000000,761.719116,42000
2001-09-05,913.333313,925.000000,908.333313,920.000000,761.719116,49200
2001-09-06,923.333313,1000.000000,923.333313,991.666687,821.055786,47400
2001-09-07,1000.000000,1008.333313,1000.000000,1008.333313,834.855042,77400
2001-09-10,1008.333313,1050.000000,1000.000000,1033.333374,855.553955,108000
2001-09-11,1025.000000,1041.666626,1025.000000,1033.333374,855.553955,113400
2001-09-12,1033.333374,1033.333374,833.333313,866.666687,717.561401,23400
2001-09-13,875.000000,875.000000,833.333313,875.000000,724.460876,27000
2001-09-14,875.000000,875.000000,875.000000,875.000000,724.460876,2400
2001-09-17,875.000000,883.333313,875.000000,883.333313,731.360657,12000
2001-09-18,883.333313,933.333313,883.333313,933.333313,772.758301,34800
2001-09-19,908.333313,933.333313,883.333313,900.000000,745.159790,20400
2001-09-20,891.666687,900.000000,866.666687,883.333313,731.360657,121800
2001-09-21,883.333313,891.666687,883.333313,883.333313,731.360657,38400
2001-09-24,883.333313,883.333313,883.333313,883.333313,731.360657,0
2001-09-25,900.000000,908.333313,875.000000,883.333313,731.360657,27000
2001-09-26,900.000000,900.000000,891.666687,900.000000,745.159790,6000
2001-09-27,883.333313,891.666687,883.333313,891.666687,738.260254,21600
2001-09-28,891.666687,891.666687,891.666687,891.666687,738.260254,0
2001-10-01,941.666687,941.666687,933.333313,933.333313,772.758301,12000
2001-10-02,941.666687,966.666687,933.333313,950.000000,786.557617,45000
2001-10-03,950.000000,975.000000,950.000000,966.666687,800.356812,108600
2001-10-04,973.333313,983.333313,973.333313,983.333313,814.156128,40200
2001-10-05,983.333313,991.666687,983.333313,991.666687,821.055786,6600
2001-10-08,991.666687,991.666687,991.666687,991.666687,821.055786,0
2001-10-09,991.666687,991.666687,991.666687,991.666687,821.055786,4200
2001-10-10,983.333313,983.333313,983.333313,983.333313,814.156128,6600
2001-10-11,983.333313,1000.000000,966.666687,1000.000000,827.955261,42000
2001-10-12,1008.333313,1016.666687,1008.333313,1016.666687,841.754639,4200
2001-10-15,1025.000000,1025.000000,1025.000000,1025.000000,848.654358,4200
2001-10-16,1033.333374,1158.333374,1033.333374,1141.666626,945.249023,96600
2001-10-17,1108.333374,1116.666626,1075.000000,1075.000000,890.052185,6600
2001-10-18,1075.000000,1075.000000,1016.666687,1066.666626,883.152466,78000
2001-10-19,1075.000000,1133.333374,1066.666626,1116.666626,924.550293,128400
2001-10-22,1100.000000,1116.666626,1100.000000,1100.000000,910.750793,4200
2001-10-23,1100.000000,1106.666626,1100.000000,1106.666626,916.270447,18600
2001-10-24,1116.666626,1150.000000,1116.666626,1141.666626,945.249023,33000
2001-10-25,1141.666626,1150.000000,1133.333374,1150.000000,952.148621,23400
2001-10-26,1141.666626,1150.000000,1108.333374,1108.333374,917.650635,10800
2001-10-29,1125.000000,1133.333374,1108.333374,1108.333374,917.650635,33000
2001-10-30,1108.333374,1108.333374,1088.333374,1091.666626,903.851318,19800
2001-10-31,1091.666626,1133.333374,1091.666626,1133.333374,938.349487,30600
2001-11-01,1133.333374,1200.000000,1133.333374,1183.333374,979.747253,49200
2001-11-02,1166.666626,1283.333374,1141.666626,1283.333374,1062.542847,135000
2001-11-05,1300.000000,1300.000000,1250.000000,1250.000000,1034.944336,40800
2001-11-06,1250.000000,1250.000000,1225.000000,1225.000000,1014.245239,6000
2001-11-07,1216.666626,1225.000000,1198.333374,1208.333374,1000.445923,19200
2001-11-08,1191.666626,1193.333374,1175.000000,1175.000000,972.847778,13800
2001-11-09,1175.000000,1175.000000,1175.000000,1175.000000,972.847778,0
2001-11-12,1133.333374,1133.333374,1103.333374,1116.666626,924.550293,13200
2001-11-13,1116.666626,1116.666626,1116.666626,1116.666626,924.550293,6000
2001-11-14,1116.666626,1150.000000,1108.333374,1108.333374,917.650635,127200
2001-11-15,1091.666626,1125.000000,1091.666626,1125.000000,931.449829,61200
2001-11-16,1125.000000,1158.333374,1125.000000,1141.666626,945.249023,86400
2001-11-19,1150.000000,1166.666626,1150.000000,1166.666626,965.947815,103800
2001-11-20,1175.000000,1175.000000,1150.000000,1150.000000,952.148621,42000
2001-11-21,1150.000000,1158.333374,1133.333374,1150.000000,952.148621,32400
2001-11-22,1175.000000,1200.000000,1175.000000,1175.000000,972.847778,69000
2001-11-23,1175.000000,1175.000000,1175.000000,1175.000000,972.847778,0
2001-11-26,1158.333374,1183.333374,1158.333374,1158.333374,959.048218,0
2001-11-27,1200.000000,1236.666626,1200.000000,1200.000000,993.546204,126600
2001-11-28,1166.666626,1175.000000,1133.333374,1166.666626,965.947815,156600
2001-11-29,1143.333374,1150.000000,1141.666626,1141.666626,945.249023,13800
2001-11-30,1158.333374,1166.666626,1150.000000,1166.666626,965.947815,34800
2001-12-03,1166.666626,1175.000000,1158.333374,1166.666626,965.947815,48000
2001-12-04,1166.666626,1166.666626,1166.666626,1166.666626,965.947815,58800
2001-12-05,1166.666626,1191.666626,1166.666626,1180.000000,976.987305,15000
2001-12-06,1175.000000,1183.333374,1150.000000,1150.000000,952.148621,46200
2001-12-07,1150.000000,1158.333374,1141.666626,1150.000000,952.148621,25800
2001-12-10,1158.333374,1166.666626,1150.000000,1150.000000,952.148621,6600
2001-12-11,1158.333374,1158.333374,1158.333374,1158.333374,959.048218,30600
2001-12-12,1158.333374,1166.666626,1158.333374,1158.333374,959.048218,28200
2001-12-13,1158.333374,1166.666626,1158.333374,1166.666626,965.947815,117000
2001-12-14,1175.000000,1175.000000,1158.333374,1166.666626,965.947815,37200
2001-12-17,1158.333374,1166.666626,1158.333374,1166.666626,965.947815,35400
2001-12-18,1166.666626,1166.666626,1166.666626,1166.666626,965.947815,0
2001-12-19,1191.666626,1191.666626,1175.000000,1183.333374,979.747253,63000
2001-12-20,1191.666626,1200.000000,1183.333374,1183.333374,979.747253,55200
2001-12-21,1183.333374,1183.333374,1175.000000,1183.333374,979.747253,29400
2001-12-24,1183.333374,1183.333374,1183.333374,1183.333374,979.747253,0
2001-12-25,1183.333374,1191.666626,1175.000000,1183.333374,979.747253,40800
2001-12-26,1183.333374,1191.666626,1183.333374,1186.666626,982.506958,49800
2001-12-27,1191.666626,1283.333374,1191.666626,1258.333374,1041.843750,112800
2001-12-28,1258.333374,1341.666626,1258.333374,1333.333374,1103.940430,83400
2001-12-31,1333.333374,1333.333374,1333.333374,1333.333374,1103.940430,0
2002-01-01,1333.333374,1333.333374,1333.333374,1333.333374,1103.940430,0
2002-01-02,1333.333374,1333.333374,1333.333374,1333.333374,1103.940430,0
2002-01-03,1333.333374,1333.333374,1333.333374,1333.333374,1103.940430,0
2002-01-04,1333.333374,1333.333374,1283.333374,1283.333374,1062.542847,25800
2002-01-07,1266.666626,1275.000000,1233.333374,1250.000000,1034.944336,17400
2002-01-08,1233.333374,1233.333374,1208.333374,1216.666626,1007.345581,106200
2002-01-09,1216.666626,1250.000000,1216.666626,1250.000000,1034.944336,45000
2002-01-10,1250.000000,1300.000000,1241.666626,1266.666626,1048.743530,77400
2002-01-11,1266.666626,1333.333374,1266.666626,1308.333374,1083.241821,96600
2002-01-14,1308.333374,1308.333374,1308.333374,1308.333374,1083.241821,0
2002-01-15,1300.000000,1300.000000,1275.000000,1285.000000,1063.922363,57000
2002-01-16,1250.000000,1250.000000,1200.000000,1200.000000,993.546204,31200
2002-01-17,1208.333374,1208.333374,1200.000000,1200.000000,993.546204,15000
2002-01-18,1193.333374,1200.000000,1190.000000,1196.666626,990.786499,48600
2002-01-21,1200.000000,1208.333374,1193.333374,1200.000000,993.546204,22200
2002-01-22,1193.333374,1200.000000,1166.666626,1166.666626,965.947815,12000
2002-01-23,1166.666626,1191.666626,1166.666626,1191.666626,986.646606,22800
2002-01-24,1166.666626,1183.333374,1166.666626,1166.666626,965.947815,0
2002-01-25,1175.000000,1191.666626,1175.000000,1191.666626,986.646606,45600
2002-01-28,1200.000000,1233.333374,1191.666626,1225.000000,1014.245239,17400
2002-01-29,1225.000000,1225.000000,1193.333374,1200.000000,993.546204,43800
2002-01-30,1225.000000,1225.000000,1175.000000,1185.000000,981.126892,96600
2002-01-31,1185.000000,1185.000000,1185.000000,1185.000000,981.126892,0
2002-02-01,1200.000000,1200.000000,1191.666626,1200.000000,993.546204,7800
2002-02-04,1186.666626,1191.666626,1150.000000,1166.666626,965.947815,12000
2002-02-05,1150.000000,1183.333374,1141.666626,1183.333374,979.747253,74400
2002-02-06,1166.666626,1191.666626,1166.666626,1183.333374,979.747253,31800
2002-02-07,1180.000000,1183.333374,1175.000000,1183.333374,979.747253,20400
2002-02-08,1175.000000,1183.333374,1175.000000,1183.333374,979.747253,5400
2002-02-11,1183.333374,1183.333374,1183.333374,1183.333374,979.747253,0
2002-02-12,1191.666626,1191.666626,1175.000000,1176.666626,974.227417,8400
2002-02-13,1175.000000,1183.333374,1175.000000,1183.333374,979.747253,47400
2002-02-14,1175.000000,1183.333374,1158.333374,1166.666626,965.947815,43200
2002-02-15,1166.666626,1166.666626,1158.333374,1166.666626,965.947815,6000
2002-02-18,1150.000000,1150.000000,1116.666626,1125.000000,931.449829,15600
2002-02-19,1150.000000,1150.000000,1120.000000,1133.333374,938.349487,714000
2002-02-20,1133.333374,1141.666626,1125.000000,1141.666626,945.249023,24000
2002-02-21,1116.666626,1141.666626,1116.666626,1141.666626,945.249023,7800
2002-02-22,1133.333374,1133.333374,1125.000000,1133.333374,938.349487,12600
2002-02-25,1141.666626,1141.666626,1133.333374,1133.333374,938.349487,23400
2002-02-26,1133.333374,1141.666626,1125.000000,1141.666626,945.249023,49200
2002-02-27,1141.666626,1141.666626,1125.000000,1136.666626,941.109314,88800
2002-02-28,1150.000000,1166.666626,1133.333374,1146.666626,949.388550,87600
2002-03-01,1150.000000,1158.333374,1150.000000,1158.333374,959.048218,28200
2002-03-04,1166.666626,1166.666626,1133.333374,1133.333374,938.349487,51600
2002-03-05,1141.666626,1141.666626,1125.000000,1133.333374,938.349487,85800
2002-03-06,1136.666626,1136.666626,1125.000000,1133.333374,938.349487,57600
2002-03-07,1125.000000,1141.666626,1125.000000,1136.666626,941.109314,26400
2002-03-08,1133.333374,1150.000000,1133.333374,1136.666626,941.109314,118200
2002-03-11,1141.666626,1150.000000,1133.333374,1148.333374,950.768738,78000
2002-03-12,1155.000000,1183.333374,1143.333374,1175.000000,972.847778,159600
2002-03-13,1191.666626,1208.333374,1176.666626,1191.666626,986.646606,193800
2002-03-14,1195.000000,1208.333374,1195.000000,1208.333374,1000.445923,24000
2002-03-15,1208.333374,1225.000000,1200.000000,1225.000000,1014.245239,76800
2002-03-18,1216.666626,1250.000000,1216.666626,1233.333374,1021.144836,109200
2002-03-19,1225.000000,1225.000000,1175.000000,1175.000000,972.847778,16800
2002-03-20,1183.333374,1183.333374,1183.333374,1183.333374,979.747253,6600
2002-03-21,1183.333374,1183.333374,1183.333374,1183.333374,979.747253,0
2002-03-22,1183.333374,1183.333374,1175.000000,1183.333374,979.747253,23400
2002-03-25,1183.333374,1183.333374,1175.000000,1180.000000,976.987305,11400
2002-03-26,1166.666626,1183.333374,1166.666626,1183.333374,980.439697,16800
2002-03-27,1191.666626,1210.000000,1183.333374,1208.333374,1001.152954,54000
2002-03-28,1208.333374,1216.666626,1208.333374,1210.000000,1002.533997,28200
2002-03-29,1210.000000,1218.333374,1201.666626,1201.666626,995.629333,5400
2002-04-01,1200.000000,1200.000000,1166.666626,1166.666626,966.630493,8400
2002-04-02,1166.666626,1166.666626,1158.333374,1161.666626,962.487854,109200
2002-04-03,1158.333374,1158.333374,1141.666626,1141.666626,945.916992,26400
2002-04-04,1133.333374,1146.666626,1125.000000,1146.666626,950.059448,31800
2002-04-05,1146.666626,1146.666626,1130.000000,1133.333374,939.012634,35400
2002-04-08,1125.000000,1133.333374,1116.666626,1116.666626,925.203613,69000
2002-04-09,1108.333374,1108.333374,1100.000000,1108.333374,918.299072,16800
2002-04-10,1108.333374,1108.333374,1081.666626,1083.333374,897.585388,91200
2002-04-11,1091.666626,1091.666626,1080.000000,1083.333374,897.585388,38400
2002-04-12,1075.000000,1083.333374,1075.000000,1083.333374,897.585388,26400
2002-04-15,1091.666626,1116.666626,1083.333374,1083.333374,897.585388,71400
2002-04-16,1080.000000,1083.333374,1075.000000,1083.333374,897.585388,19200
2002-04-17,1075.000000,1083.333374,1075.000000,1075.000000,890.681152,48000
2002-04-18,1083.333374,1141.666626,1066.666626,1133.333374,939.012634,33000
2002-04-19,1141.666626,1141.666626,1075.000000,1083.333374,897.585388,213600
2002-04-22,1075.000000,1083.333374,1065.000000,1066.666626,883.776550,73200
2002-04-23,1066.666626,1083.333374,1066.666626,1075.000000,890.681152,301800
2002-04-24,1075.000000,1108.333374,1075.000000,1108.333374,918.299072,22800
2002-04-25,1125.000000,1150.000000,1108.333374,1133.333374,939.012634,51600
2002-04-26,1141.666626,1158.333374,1125.000000,1125.000000,932.108032,39600
2002-04-29,1125.000000,1125.000000,1125.000000,1125.000000,932.108032,0
2002-04-30,1116.666626,1133.333374,1116.666626,1133.333374,939.012634,64800
2002-05-01,1141.666626,1141.666626,1100.000000,1125.000000,932.108032,30000
2002-05-02,1125.000000,1133.333374,1116.666626,1125.000000,932.108032,35400
2002-05-03,1125.000000,1125.000000,1125.000000,1125.000000,932.108032,0
2002-05-06,1125.000000,1125.000000,1125.000000,1125.000000,932.108032,0
