Date,Open,High,Low,Close,Adj Close,Volume
2017-10-23,12540.000000,12750.000000,12430.000000,12720.000000,12564.408203,41500
2017-10-24,12620.000000,12700.000000,12570.000000,12660.000000,12505.142578,23300
2017-10-25,12650.000000,12660.000000,12460.000000,12490.000000,12337.222656,22600
2017-10-26,12450.000000,12640.000000,12440.000000,12530.000000,12376.733398,23900
2017-10-27,12500.000000,12500.000000,12320.000000,12380.000000,12228.569336,34200
2017-10-30,12450.000000,12450.000000,12180.000000,12280.000000,12129.791016,40600
2017-10-31,12110.000000,12310.000000,12110.000000,12290.000000,12139.670898,23800
2017-11-01,12230.000000,12260.000000,12100.000000,12140.000000,11991.503906,30500
2017-11-02,12130.000000,12130.000000,12020.000000,12080.000000,11932.238281,18200
2017-11-03,12080.000000,12080.000000,12080.000000,12080.000000,11932.238281,0
2017-11-06,12040.000000,12110.000000,11970.000000,12060.000000,11912.481445,21000
2017-11-07,12070.000000,12240.000000,12070.000000,12200.000000,12050.769531,23500
2017-11-08,12200.000000,12490.000000,12200.000000,12460.000000,12307.588867,34400
2017-11-09,12500.000000,12500.000000,12180.000000,12280.000000,12129.791016,25000
2017-11-10,12090.000000,12170.000000,12030.000000,12140.000000,11991.503906,19000
2017-11-13,12280.000000,12280.000000,12050.000000,12090.000000,11942.115234,15900
2017-11-14,12030.000000,12150.000000,11410.000000,11500.000000,11359.332031,68000
2017-11-15,11520.000000,11530.000000,10990.000000,11120.000000,10983.981445,56300
2017-11-16,10990.000000,11370.000000,10990.000000,11210.000000,11072.880859,51800
2017-11-17,11460.000000,11470.000000,11110.000000,11170.000000,11033.369141,29700
2017-11-20,11020.000000,11280.000000,10900.000000,11240.000000,11102.512695,25800
2017-11-21,11040.000000,11170.000000,11040.000000,11130.000000,10993.858398,19700
2017-11-22,11050.000000,11220.000000,11050.000000,11160.000000,11023.490234,24500
2017-11-23,11160.000000,11160.000000,11160.000000,11160.000000,11023.490234,0
2017-11-24,11000.000000,11130.000000,10970.000000,11080.000000,10944.468750,23600
2017-11-27,11250.000000,11510.000000,11170.000000,11360.000000,11221.044922,37600
2017-11-28,11500.000000,11500.000000,11230.000000,11250.000000,11112.388672,23500
2017-11-29,11380.000000,11620.000000,11330.000000,11590.000000,11448.232422,38100
2017-11-30,11450.000000,11740.000000,11410.000000,11660.000000,11517.375977,48200
2017-12-01,11590.000000,11750.000000,11500.000000,11540.000000,11398.842773,31300
2017-12-04,11680.000000,11780.000000,11580.000000,11590.000000,11448.232422,22600
2017-12-05,11420.000000,11670.000000,11420.000000,11660.000000,11517.375977,19300
2017-12-06,11500.000000,11600.000000,11400.000000,11430.000000,11290.188477,16300
2017-12-07,11610.000000,11800.000000,11500.000000,11750.000000,11606.275391,29100
2017-12-08,11660.000000,11870.000000,11660.000000,11830.000000,11685.293945,44700
2017-12-11,11590.000000,11750.000000,11590.000000,11720.000000,11576.641602,16100
2017-12-12,11620.000000,11720.000000,11610.000000,11640.000000,11497.620117,14600
2017-12-13,11640.000000,11790.000000,11610.000000,11690.000000,11547.007813,15300
2017-12-14,11730.000000,11890.000000,11730.000000,11810.000000,11665.541992,22600
2017-12-15,11800.000000,11980.000000,11730.000000,11860.000000,11714.927734,47000
2017-12-18,11870.000000,11960.000000,11680.000000,11680.000000,11537.130859,21500
2017-12-19,11730.000000,12000.000000,11680.000000,12000.000000,11853.216797,35600
2017-12-20,11970.000000,12000.000000,11820.000000,11850.000000,11705.049805,25100
2017-12-21,11820.000000,11970.000000,11810.000000,11940.000000,11793.951172,17100
2017-12-22,11910.000000,11930.000000,11810.000000,11810.000000,11665.541992,13800
2017-12-25,11760.000000,11780.000000,11660.000000,11670.000000,11527.252930,6800
2017-12-26,11550.000000,11670.000000,11520.000000,11530.000000,11388.964844,12900
2017-12-27,11540.000000,11610.000000,11540.000000,11570.000000,11428.476563,9200
2017-12-28,11560.000000,11640.000000,11400.000000,11420.000000,11280.311523,13500
2017-12-29,11450.000000,11480.000000,11370.000000,11390.000000,11250.678711,15600
2018-01-01,11390.000000,11390.000000,11390.000000,11390.000000,11250.678711,0
2018-01-02,11390.000000,11390.000000,11390.000000,11390.000000,11250.678711,0
2018-01-03,11390.000000,11390.000000,11390.000000,11390.000000,11250.678711,0
2018-01-04,11500.000000,11710.000000,11360.000000,11710.000000,11566.762695,28300
2018-01-05,11740.000000,11740.000000,11580.000000,11710.000000,11566.762695,16900
2018-01-08,11710.000000,11710.000000,11710.000000,11710.000000,11566.762695,0
2018-01-09,11710.000000,12010.000000,11500.000000,11570.000000,11428.476563,23500
2018-01-10,11620.000000,11750.000000,11560.000000,11700.000000,11556.883789,23000
2018-01-11,11630.000000,11700.000000,11560.000000,11630.000000,11487.741211,28700
2018-01-12,11530.000000,11660.000000,11490.000000,11630.000000,11487.741211,32300
2018-01-15,11710.000000,11950.000000,11700.000000,11810.000000,11665.541992,32700
2018-01-16,11770.000000,11790.000000,11700.000000,11730.000000,11586.517578,15300
2018-01-17,11730.000000,11960.000000,11710.000000,11860.000000,11714.927734,29300
2018-01-18,11860.000000,11880.000000,11490.000000,11490.000000,11349.454102,32100
2018-01-19,11470.000000,11650.000000,11470.000000,11560.000000,11418.599609,18700
2018-01-22,11490.000000,11490.000000,11210.000000,11350.000000,11211.166016,23400
2018-01-23,11390.000000,11410.000000,11300.000000,11370.000000,11230.922852,12700
2018-01-24,11460.000000,11590.000000,11430.000000,11550.000000,11408.721680,26100
2018-01-25,11550.000000,11630.000000,11440.000000,11600.000000,11458.109375,19600
2018-01-26,11570.000000,11730.000000,11530.000000,11670.000000,11527.252930,27000
2018-01-29,11810.000000,11900.000000,11740.000000,11810.000000,11665.541992,25700
2018-01-30,11690.000000,11700.000000,11460.000000,11520.000000,11379.087891,26600
2018-01-31,11470.000000,11470.000000,11160.000000,11230.000000,11092.634766,43400
2018-02-01,11310.000000,11460.000000,11270.000000,11440.000000,11300.065430,16800
2018-02-02,11430.000000,11450.000000,11270.000000,11340.000000,11201.289063,19600
2018-02-05,11160.000000,11220.000000,11100.000000,11120.000000,10983.981445,19500
2018-02-06,10850.000000,10850.000000,10380.000000,10560.000000,10430.830078,64100
2018-02-07,10740.000000,10950.000000,10610.000000,10610.000000,10480.219727,31700
2018-02-08,10610.000000,10870.000000,10610.000000,10770.000000,10638.262695,37300
2018-02-09,10390.000000,10740.000000,10320.000000,10740.000000,10608.628906,39100
2018-02-12,10740.000000,10740.000000,10740.000000,10740.000000,10608.628906,0
2018-02-13,10740.000000,10780.000000,10550.000000,10590.000000,10460.462891,23200
2018-02-14,10590.000000,10690.000000,10390.000000,10450.000000,10322.177734,18400
2018-02-15,10700.000000,10750.000000,10600.000000,10680.000000,10549.362305,25600
2018-02-16,10850.000000,10850.000000,10680.000000,10680.000000,10549.362305,22400
2018-02-19,10850.000000,10910.000000,10760.000000,10900.000000,10766.671875,16000
2018-02-20,11000.000000,11180.000000,10880.000000,11110.000000,10974.101563,19200
2018-02-21,11410.000000,11570.000000,11310.000000,11550.000000,11408.721680,30700
2018-02-22,11480.000000,11490.000000,11340.000000,11380.000000,11240.799805,23400
2018-02-23,11470.000000,11490.000000,11320.000000,11350.000000,11211.166016,14900
2018-02-26,11360.000000,11580.000000,11290.000000,11570.000000,11428.476563,19700
2018-02-27,11600.000000,11620.000000,11280.000000,11340.000000,11201.289063,21400
2018-02-28,11330.000000,11550.000000,11330.000000,11380.000000,11240.799805,20000
2018-03-01,11380.000000,11430.000000,11340.000000,11400.000000,11260.555664,26300
2018-03-02,11130.000000,11350.000000,11080.000000,11280.000000,11142.021484,28100
2018-03-05,11450.000000,11450.000000,11190.000000,11250.000000,11112.388672,24400
2018-03-06,11140.000000,11290.000000,11090.000000,11160.000000,11023.490234,33000
2018-03-07,11030.000000,11280.000000,10930.000000,11170.000000,11033.369141,32200
2018-03-08,11190.000000,11280.000000,11080.000000,11260.000000,11122.268555,26800
2018-03-09,11560.000000,11750.000000,11410.000000,11470.000000,11329.700195,42000
2018-03-12,11620.000000,11630.000000,11470.000000,11530.000000,11388.964844,20300
2018-03-13,11520.000000,11620.000000,11470.000000,11620.000000,11477.866211,23800
2018-03-14,11540.000000,11690.000000,11460.000000,11620.000000,11477.866211,39900
2018-03-15,11560.000000,11650.000000,11350.000000,11530.000000,11388.964844,31400
2018-03-16,11500.000000,11590.000000,11450.000000,11530.000000,11388.964844,30400
2018-03-19,11350.000000,11440.000000,11190.000000,11380.000000,11240.799805,22200
2018-03-20,11250.000000,11310.000000,11140.000000,11290.000000,11151.901367,15700
2018-03-21,11290.000000,11290.000000,11290.000000,11290.000000,11151.901367,0
2018-03-22,11220.000000,11290.000000,11050.000000,11220.000000,11082.757813,37500
2018-03-23,11020.000000,11090.000000,10810.000000,10840.000000,10707.405273,27500
2018-03-26,10730.000000,10890.000000,10660.000000,10890.000000,10756.792969,34400
2018-03-27,10990.000000,11320.000000,10950.000000,11270.000000,11132.146484,62200
2018-03-28,11150.000000,11360.000000,11110.000000,11340.000000,11211.237305,32900
2018-03-29,11360.000000,11370.000000,11110.000000,11260.000000,11132.146484,31100
2018-03-30,11470.000000,11600.000000,11270.000000,11580.000000,11448.511719,51600
2018-04-02,11500.000000,11530.000000,11220.000000,11220.000000,11092.600586,21500
2018-04-03,11240.000000,11430.000000,11190.000000,11360.000000,11231.009766,21500
2018-04-04,11260.000000,11610.000000,11260.000000,11520.000000,11389.193359,20100
2018-04-05,11380.000000,11630.000000,11380.000000,11590.000000,11458.399414,17500
2018-04-06,11590.000000,11740.000000,11520.000000,11670.000000,11537.490234,16700
2018-04-09,11700.000000,11830.000000,11650.000000,11750.000000,11616.582031,13100
2018-04-10,11690.000000,11740.000000,11560.000000,11580.000000,11448.511719,13100
2018-04-11,11560.000000,11560.000000,11290.000000,11420.000000,11290.329102,18200
2018-04-12,11420.000000,11510.000000,11340.000000,11460.000000,11329.875000,20600
2018-04-13,11460.000000,11530.000000,11280.000000,11490.000000,11359.533203,23100
2018-04-16,11510.000000,11750.000000,11480.000000,11710.000000,11577.036133,21000
2018-04-17,11540.000000,11680.000000,11540.000000,11550.000000,11418.853516,12200
2018-04-18,11610.000000,11710.000000,11520.000000,11620.000000,11488.058594,15300
2018-04-19,11610.000000,11760.000000,11580.000000,11730.000000,11596.808594,21500
2018-04-20,11770.000000,11980.000000,11760.000000,11890.000000,11754.993164,19800
2018-04-23,11990.000000,12040.000000,11780.000000,11800.000000,11666.013672,14300
2018-04-24,11840.000000,11930.000000,11830.000000,11920.000000,11784.652344,9900
2018-04-25,11960.000000,12260.000000,11960.000000,12200.000000,12061.471680,29100
2018-04-26,12420.000000,12420.000000,12200.000000,12260.000000,12120.791016,17900
2018-04-27,12360.000000,12360.000000,12180.000000,12290.000000,12150.451172,22500
2018-04-30,12290.000000,12290.000000,12290.000000,12290.000000,12150.451172,0
2018-05-01,12500.000000,12500.000000,12250.000000,12320.000000,12180.110352,16400
2018-05-02,12380.000000,12380.000000,12120.000000,12240.000000,12101.018555,11300
2018-05-03,12240.000000,12240.000000,12240.000000,12240.000000,12101.018555,0
2018-05-04,12240.000000,12240.000000,12240.000000,12240.000000,12101.018555,0
2018-05-07,11940.000000,12190.000000,11940.000000,12160.000000,12021.927734,24400
2018-05-08,12110.000000,12280.000000,12060.000000,12150.000000,12012.039063,25400
2018-05-09,12120.000000,12280.000000,12070.000000,12260.000000,12120.791016,16100
2018-05-10,12270.000000,12270.000000,12110.000000,12120.000000,11982.379883,13200
2018-05-11,12140.000000,12320.000000,12140.000000,12320.000000,12180.110352,14400
2018-05-14,12300.000000,12420.000000,12300.000000,12400.000000,12259.200195,14400
2018-05-15,12400.000000,12470.000000,11570.000000,12070.000000,11932.949219,52300
2018-05-16,12020.000000,12080.000000,11850.000000,12020.000000,11883.516602,23700
2018-05-17,12180.000000,12280.000000,11910.000000,11950.000000,11814.310547,20500
2018-05-18,12000.000000,12020.000000,11890.000000,11960.000000,11824.197266,13500
2018-05-21,12000.000000,12070.000000,11860.000000,12030.000000,11893.403320,14100
2018-05-22,11970.000000,11990.000000,11870.000000,11910.000000,11774.764648,14100
2018-05-23,11960.000000,11960.000000,11800.000000,11920.000000,11784.652344,13200
2018-05-24,11950.000000,12020.000000,11890.000000,11960.000000,11824.197266,14800
2018-05-25,11830.000000,11960.000000,11790.000000,11850.000000,11715.445313,16800
2018-05-28,11690.000000,11850.000000,11610.000000,11710.000000,11577.036133,25800
2018-05-29,11690.000000,11960.000000,11690.000000,11850.000000,11715.445313,18000
2018-05-30,11830.000000,12110.000000,11830.000000,11910.000000,11774.764648,26100
2018-05-31,11990.000000,12020.000000,11790.000000,11790.000000,11656.127930,25500
2018-06-01,11780.000000,11940.000000,11740.000000,11780.000000,11646.240234,26200
2018-06-04,11970.000000,12050.000000,11910.000000,11990.000000,11853.857422,17500
2018-06-05,11840.000000,11990.000000,11840.000000,11920.000000,11784.652344,11100
2018-06-06,12010.000000,12070.000000,11910.000000,12030.000000,11893.403320,16000
2018-06-07,12040.000000,12040.000000,11720.000000,11780.000000,11646.240234,28100
2018-06-08,11760.000000,11970.000000,11710.000000,11720.000000,11586.922852,36500
2018-06-11,11720.000000,11800.000000,11590.000000,11660.000000,11527.604492,21400
2018-06-12,11730.000000,11780.000000,11620.000000,11630.000000,11497.943359,21100
2018-06-13,11630.000000,11800.000000,11630.000000,11760.000000,11626.468750,11400
2018-06-14,11710.000000,11880.000000,11640.000000,11800.000000,11666.013672,19400
2018-06-15,11860.000000,11870.000000,11690.000000,11690.000000,11557.263672,19000
2018-06-18,11780.000000,11810.000000,11690.000000,11730.000000,11596.808594,13700
2018-06-19,11690.000000,11690.000000,11420.000000,11440.000000,11310.101563,11600
2018-06-20,11420.000000,11460.000000,11240.000000,11390.000000,11260.669922,16800
2018-06-21,11390.000000,11400.000000,11320.000000,11360.000000,11231.009766,8000
2018-06-22,11350.000000,11510.000000,11260.000000,11500.000000,11369.420898,23600
2018-06-25,11500.000000,11500.000000,11340.000000,11410.000000,11280.443359,16600
2018-06-26,11440.000000,11440.000000,11200.000000,11390.000000,11260.669922,15800
2018-06-27,11440.000000,11560.000000,11380.000000,11510.000000,11379.306641,13300
2018-06-28,11470.000000,11470.000000,11270.000000,11370.000000,11240.896484,19400
2018-06-29,11290.000000,11570.000000,11290.000000,11350.000000,11221.123047,23700
2018-07-02,11350.000000,11390.000000,11010.000000,11010.000000,10884.983398,11900
2018-07-03,11010.000000,11060.000000,10770.000000,10790.000000,10667.482422,17800
2018-07-04,10750.000000,10920.000000,10740.000000,10830.000000,10707.027344,19200
2018-07-05,10940.000000,10940.000000,10570.000000,10610.000000,10489.527344,12900
2018-07-06,10620.000000,10730.000000,10500.000000,10610.000000,10489.527344,29500
2018-07-09,10760.000000,10860.000000,10660.000000,10800.000000,10677.369141,12200
2018-07-10,11100.000000,11220.000000,10670.000000,10670.000000,10548.843750,20500
2018-07-11,10710.000000,10740.000000,10570.000000,10590.000000,10469.752930,15700
2018-07-12,10610.000000,10700.000000,10510.000000,10520.000000,10400.548828,16000
2018-07-13,10560.000000,10670.000000,10550.000000,10650.000000,10529.073242,14400
2018-07-16,10650.000000,10650.000000,10650.000000,10650.000000,10529.073242,0
2018-07-17,10660.000000,10820.000000,10660.000000,10710.000000,10588.391602,11600
2018-07-18,10760.000000,10800.000000,10640.000000,10650.000000,10529.073242,11800
2018-07-19,10650.000000,10730.000000,10520.000000,10520.000000,10400.548828,11700
2018-07-20,10510.000000,10580.000000,10470.000000,10540.000000,10420.321289,15100
2018-07-23,10540.000000,10610.000000,10420.000000,10450.000000,10331.344727,13800
2018-07-24,10600.000000,10660.000000,10490.000000,10600.000000,10479.640625,11900
2018-07-25,10740.000000,10850.000000,10690.000000,10790.000000,10667.482422,20800
2018-07-26,10790.000000,10850.000000,10730.000000,10810.000000,10687.255859,9700
2018-07-27,10810.000000,10920.000000,10810.000000,10840.000000,10716.916016,12400
2018-07-30,10990.000000,11620.000000,10990.000000,11600.000000,11468.285156,47300
2018-07-31,11660.000000,11790.000000,11560.000000,11720.000000,11586.922852,38000
2018-08-01,11660.000000,11770.000000,11530.000000,11690.000000,11557.263672,23800
2018-08-02,11580.000000,11670.000000,11500.000000,11550.000000,11418.853516,30900
2018-08-03,11550.000000,11560.000000,11420.000000,11480.000000,11349.648438,20700
2018-08-06,11430.000000,11450.000000,11350.000000,11400.000000,11270.555664,11800
2018-08-07,11430.000000,11480.000000,11330.000000,11440.000000,11310.101563,22500
2018-08-08,11430.000000,11430.000000,11230.000000,11280.000000,11151.916992,14600
2018-08-09,11280.000000,11460.000000,11250.000000,11420.000000,11290.329102,22100
2018-08-10,11550.000000,11970.000000,11550.000000,11930.000000,11794.538086,41800
2018-08-13,11800.000000,12380.000000,11680.000000,12340.000000,12199.882813,41800
2018-08-14,12390.000000,12580.000000,12320.000000,12550.000000,12407.498047,26800
2018-08-15,12540.000000,12690.000000,12520.000000,12650.000000,12506.362305,32400
2018-08-16,12480.000000,12570.000000,12460.000000,12500.000000,12358.065430,15700
2018-08-17,12500.000000,12600.000000,12410.000000,12540.000000,12397.610352,22300
2018-08-20,12400.000000,12540.000000,12320.000000,12350.000000,12209.769531,17500
2018-08-21,12250.000000,12260.000000,12130.000000,12190.000000,12051.586914,13100
2018-08-22,12280.000000,12340.000000,12150.000000,12270.000000,12130.676758,11600
2018-08-23,12390.000000,12450.000000,12280.000000,12410.000000,12269.086914,11200
2018-08-24,12160.000000,12420.000000,12060.000000,12420.000000,12278.975586,29400
2018-08-27,12340.000000,12430.000000,12220.000000,12390.000000,12249.314453,31300
2018-08-28,12310.000000,12390.000000,12180.000000,12300.000000,12160.335938,30900
2018-08-29,12060.000000,12350.000000,12060.000000,12300.000000,12160.335938,32600
2018-08-30,12300.000000,12470.000000,12150.000000,12450.000000,12308.633789,17800
2018-08-31,12430.000000,12850.000000,12380.000000,12820.000000,12674.431641,35700
2018-09-03,12800.000000,12800.000000,12450.000000,12520.000000,12377.839844,23800
2018-09-04,12510.000000,12630.000000,12360.000000,12610.000000,12466.818359,21200
2018-09-05,12500.000000,12690.000000,12390.000000,12630.000000,12486.588867,21000
2018-09-06,12540.000000,12580.000000,12430.000000,12490.000000,12348.179688,15500
2018-09-07,12380.000000,12380.000000,12140.000000,12200.000000,12061.471680,37200
2018-09-10,12150.000000,12220.000000,12060.000000,12170.000000,12031.813477,35500
2018-09-11,12260.000000,12520.000000,12260.000000,12450.000000,12308.633789,30200
2018-09-12,12430.000000,12430.000000,12190.000000,12410.000000,12269.086914,24200
2018-09-13,12430.000000,12840.000000,12410.000000,12820.000000,12674.431641,30800
2018-09-14,12830.000000,12960.000000,12820.000000,12860.000000,12713.978516,37300
2018-09-17,12860.000000,12860.000000,12860.000000,12860.000000,12713.978516,0
2018-09-18,12780.000000,12970.000000,12730.000000,12820.000000,12674.431641,21600
2018-09-19,12830.000000,12970.000000,12600.000000,12860.000000,12713.978516,36700
2018-09-20,12860.000000,13030.000000,12800.000000,12970.000000,12822.729492,29400
2018-09-21,12860.000000,13060.000000,12800.000000,12940.000000,12793.070313,34600
2018-09-24,12940.000000,12940.000000,12940.000000,12940.000000,12793.070313,0
2018-09-25,13080.000000,13390.000000,12970.000000,13380.000000,13228.074219,68100
2018-09-26,13350.000000,13560.000000,13310.000000,13500.000000,13376.703125,32400
2018-09-27,13400.000000,13480.000000,13310.000000,13380.000000,13257.798828,30100
2018-09-28,13380.000000,13710.000000,13330.000000,13670.000000,13545.150391,39900
2018-10-01,13450.000000,13790.000000,13420.000000,13720.000000,13594.693359,40200
2018-10-02,13800.000000,14070.000000,13800.000000,13980.000000,13852.322266,38900
2018-10-03,13900.000000,14080.000000,13830.000000,13970.000000,13842.411133,37800
2018-10-04,13960.000000,14020.000000,13670.000000,13800.000000,13673.963867,35600
2018-10-05,13780.000000,13930.000000,13680.000000,13860.000000,13733.416016,27100
2018-10-08,13860.000000,13860.000000,13860.000000,13860.000000,13733.416016,0
2018-10-09,13740.000000,13840.000000,13550.000000,13670.000000,13545.150391,46300
2018-10-10,13700.000000,13910.000000,13580.000000,13590.000000,13465.881836,49100
2018-10-11,13200.000000,13260.000000,12860.000000,12950.000000,12831.725586,63000
2018-10-12,12950.000000,13220.000000,12830.000000,13020.000000,12901.087891,41900
2018-10-15,12920.000000,13070.000000,12760.000000,12800.000000,12683.097656,38100
2018-10-16,12500.000000,12940.000000,12500.000000,12920.000000,12802.000977,32900
2018-10-17,13020.000000,13190.000000,12920.000000,13030.000000,12910.996094,37400
2018-10-18,13030.000000,13170.000000,12910.000000,12950.000000,12831.725586,20700
2018-10-19,12900.000000,12950.000000,12750.000000,12870.000000,12752.457031,23500
2018-10-22,12660.000000,12880.000000,12610.000000,12840.000000,12722.731445,32900
2018-10-23,12780.000000,12870.000000,12680.000000,12690.000000,12574.102539,26000
2018-10-24,12660.000000,12800.000000,12530.000000,12740.000000,12623.644531,31300
2018-10-25,12440.000000,12510.000000,12340.000000,12360.000000,12247.115234,28300
2018-10-26,12360.000000,12520.000000,12120.000000,12180.000000,12068.758789,36900
2018-10-29,12180.000000,12390.000000,12030.000000,12040.000000,11930.037109,26300
2018-10-30,12070.000000,12210.000000,11960.000000,11960.000000,11850.768555,113300
2018-10-31,12000.000000,12340.000000,12000.000000,12340.000000,12227.298828,45100
2018-11-01,12340.000000,12520.000000,12230.000000,12280.000000,12167.846680,36400
2018-11-02,12400.000000,12400.000000,12040.000000,12110.000000,11999.399414,35300
2018-11-05,12050.000000,12210.000000,11940.000000,12140.000000,12029.125977,30500
2018-11-06,12130.000000,12450.000000,12130.000000,12370.000000,12257.025391,20400
2018-11-07,12480.000000,12630.000000,12330.000000,12370.000000,12257.025391,28400
2018-11-08,12630.000000,12930.000000,12630.000000,12910.000000,12792.092773,32200
2018-11-09,12800.000000,12920.000000,12720.000000,12730.000000,12613.736328,24800
2018-11-12,12650.000000,12730.000000,12560.000000,12560.000000,12445.289063,20000
2018-11-13,12180.000000,12210.000000,12000.000000,12040.000000,11930.037109,35600
2018-11-14,11910.000000,12590.000000,11880.000000,12510.000000,12395.747070,52400
2018-11-15,12510.000000,13200.000000,12500.000000,13040.000000,12920.905273,53300
2018-11-16,13320.000000,13500.000000,13180.000000,13330.000000,13208.256836,41500
2018-11-19,13480.000000,13750.000000,13140.000000,13650.000000,13525.333008,39200
2018-11-20,13410.000000,13660.000000,13400.000000,13420.000000,13297.434570,31400
2018-11-21,13190.000000,13360.000000,12950.000000,13040.000000,12920.905273,28400
2018-11-22,13500.000000,13500.000000,12920.000000,13170.000000,13049.716797,42100
2018-11-23,13170.000000,13170.000000,13170.000000,13170.000000,13049.716797,0
2018-11-26,13270.000000,13530.000000,13250.000000,13420.000000,13297.434570,38800
2018-11-27,13530.000000,13680.000000,13450.000000,13640.000000,13515.424805,23000
2018-11-28,13690.000000,13740.000000,13400.000000,13600.000000,13475.791016,44000
2018-11-29,13800.000000,14030.000000,13760.000000,13810.000000,13683.873047,48500
2018-11-30,13740.000000,13800.000000,13420.000000,13800.000000,13673.963867,43800
2018-12-03,13940.000000,13980.000000,13570.000000,13630.000000,13505.517578,38900
2018-12-04,13690.000000,13990.000000,13640.000000,13710.000000,13584.786133,40400
2018-12-05,13410.000000,13930.000000,13410.000000,13890.000000,13763.142578,44800
2018-12-06,13880.000000,14030.000000,13750.000000,13760.000000,13634.329102,47600
2018-12-07,13750.000000,13810.000000,13490.000000,13550.000000,13426.248047,41100
2018-12-10,13440.000000,13550.000000,13260.000000,13530.000000,13406.429688,26400
2018-12-11,13530.000000,13580.000000,13360.000000,13460.000000,13337.069336,38300
2018-12-12,13560.000000,13770.000000,13530.000000,13690.000000,13564.969727,31900
2018-12-13,13630.000000,13800.000000,13570.000000,13580.000000,13455.973633,32000
2018-12-14,13520.000000,13620.000000,13350.000000,13460.000000,13337.069336,35800
2018-12-17,13370.000000,13510.000000,13340.000000,13340.000000,13218.166016,14900
2018-12-18,13150.000000,13200.000000,12920.000000,13000.000000,12881.269531,41200
2018-12-19,12860.000000,12940.000000,12650.000000,12760.000000,12643.461914,28900
